row_id,price,property_size_sqft,ppsf,property_type,building_name,developer,city,state,bedroom,bathroom,parking_lot,completion_year,number_of_floors,total_units,validity_status,flag_reason,recommended_action,audit_evidence,description,exact_duplicate_flag,possible_repeat_flag,possible_repeat_group,possible_repeat_identical_description,premium_over_850k,canonical_top5_flag,canonical_top1_flag,ppsf_extreme_diagnostic_flag,valid_but_extreme_flag,premium_text_feature_count,premium_context_supported,optional_missing_count,explicit_description_sizes,explicit_description_prices,original_oof_prediction_rm,original_oof_absolute_error_rm,original_oof_fold
103389817,250000,434.0,576.036866359447,Apartment,Pulai Spring Resort,Unknown,Skudai,Johor,1.0,1.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.",for sale - studio @ pulai spring resort @ rm250k nego 🛏studio with balcony 🛁1 bathroom 🛋fully furnished 📐434 ft² 🤩currently tenanted at rm1.2k/mth until 31 aug 2023 li jun show contact number (ren 36926) https://api.whatsapp.com/send?phone=6 show contact number ceiloz realty sdn bhd e(1)1981 liau huoi chin (e2490),False,False,,False,False,False,False,False,False,3,True,5,[],[250000.0],170812.26665519946,79187.73334480054,3
103260845,200000,750.0,266.6666666666667,Apartment,Residensi Prihatin Putrajaya,Unknown,Putrajaya,Putrajaya,3.0,2.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","residensi prihatin freehold 𝐑𝐌𝟐𝟎𝟎𝐤 sebelah putrajaya sentral (𝐌𝐑𝐓 & 𝐄𝐑𝐋) 3 mins dr 𝐇𝐨𝐬𝐩𝐢𝐭𝐚𝐥 𝐏𝐮𝐭𝐫𝐚𝐣𝐚𝐲𝐚 & 𝐂𝐲𝐛𝐞𝐫𝐣𝐚𝐲𝐚 saja - 750 kaki persegi - 3 bilik 2 bilik air - 1 parking - yard, dapur, ruang tamu & ruang makan pilihan ke-2 : residensi wilayah rm300k - 800 kaki persegi - 3 bilik 2 bilik air - 1 parking - siap sedia balkoni - yard, dapur, ruang tamu & ruang makan 𝐔𝐭𝐤 𝐌𝐚𝐤𝐥𝐮𝐦𝐚𝐭 𝐋𝐚𝐧𝐣𝐮𝐭 / 𝐏𝐞𝐧𝐝𝐚𝐟𝐭𝐚𝐫𝐚𝐧 ethan wong show contact number (whatapps or call) continue reading",False,False,,False,False,False,False,False,False,0,True,5,[],[300000.0],331408.69833270204,131408.69833270204,5
103767080,360000,804.0,447.76119402985074,Service Residence,Edusentral,HCK Capital Group,Setia Alam,Selangor,3.0,2.0,2.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=4; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","the last residential land in the best location in setia alam. last condo surrounding setia city mall, top glove tower, kossan tower, kementrian kesihatan malaysia and setia city convention centres. abundance of international schools in setia alam is also a good sign of the growth in this strategic location. freehold, low entry price, 2-3 rooms. enquire for more today! perfect for first home & investors! property highlights new! bedroom 3 bathroom 2 property size 804 sq.ft. nearby school sekolah jenis kebangsaan(c) pin hwa (1) see more details",False,False,,False,False,False,False,False,False,0,True,4,[804.0],[],342830.21651940705,17169.783480592945,1
103764720,335000,1288.0,260.09316770186336,Condominium,Ivory Residence,TLS Group,Kajang,Selangor,3.0,2.0,2.0,2015.0,21.0,455.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"Passed critical, physical-domain, contradiction, repeat, and parsing checks.","ivory residence kajang 1288sf 3 room 2 bathroom 2 carpark low floor pool view (very nice view) built in kitchen cabinets,fan,lights,grill ,4 aircond many units available for sale,just call me to view 1 shot and get nice price.(key in hand) price -335k facilities : 24hours security swimming pool gymnasium playground badminton hall nearby : pasaraya cs, giant ,tesco family mart, mcd, petronas, shell, shoplots mrt sungai jernih pls call alice show contact number (ren24949) continue reading",False,False,,False,False,False,False,False,False,4,True,0,[1288.0],[],328218.0190225816,6781.980977418425,1
102267563,290000,934.0,310.4925053533191,Condominium,Tiara ParkHomes,Kueen Lai Villa,Kajang,Selangor,3.0,2.0,1.0,2013.0,,300.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","condominium tiara parkhomes kajang ======================= details ======================= - condo tiara parkhomes kajang - freehold non bumi lot - 1st floor - 934 sqft - 3 bilik 2 bilik air - setiap bilik ada katil dan wardrobe - 4 airconds - 2 water heater - kitchen cabinet - 2 car park - gated guarded - swimming pool - gym - playground - multipurpose hall ======================= nearby ======================= - banks - schools - restaurant - shopping mall - mrt & ktm kajang ======================= accessibilities ======================= - lekas highwy - silk highway - cheras kajang - plus highway ======================== price: rm290,000 ======================== contact arif show contact number contact arif show contact number arif hussin real estate negotiator ren03847 landsworth properties show contact number continue reading",False,False,,False,False,False,False,False,False,1,True,1,[934.0],[290000.0],275896.39180327347,14103.608196726535,5
103796418,860000,1421.0,605.2076002814919,Condominium,Surian Condominium,Boustead Holdings,Petaling Jaya,Selangor,4.0,3.0,2.0,2007.0,,376.0,VALID,PREMIUM_PROPERTY_CONTEXT_REVIEWED_AND_RETAINED,RETAIN,PREMIUM_REVIEW: price>RM850k; top5=False; top1=False; size=1421; ppsf=605.21; premium_text_features=4; known_location_or_building=True. | OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies.,"for sale surian condominium, mutiara damansara, 47820 selangor. ======================= asking price : rm 860,000 ======================= good for investment / own stay * 90% loan & 10% deposit • deposit (3.18%) for booking • balance deposit (6.82%) during spa signing • booking deposit will be refunded if the bank loan rejected • contact me to check the bank loan property details: • freehold (non bumi-lot) • size : 1421 sq. ft. (high rise, block a, high floor) • 4 bedrooms, 3 bathrooms • 2 covered carpark (with access card) • maintenance fees : rm 320 • unobstructed view / facing the landed housing area fully furnished: • renovated • build in kitchen cabinet (with stove & hub) • tv cabinet (with tv) • refrigerator • washing machine • air conditioner for each rooms • water heater for each bathrooms • bed / mattress / wardrobe • sofa set with coffee table • dining table set • lighting / ceiling fan • additional storage space located at parking bay • well maintained condition facilities: • swimming pool / wading pool • gymnasium • sauna • playground • barbecue area • tennis / badminton / basketball / squash court • jogging track • multi-purpose hall • business centre • cafeteria • mini market • 24 hours security system (access card) amenities: • walking distance to mutiara damansara mrt station • 6 min. drive to the curve / ikea / ikano / tesco • 9 min. drive to one utama • near to sk bandar seri damansara / smk bandar damansara utama 4 • near to bukit utama golf club • near to petrol station / restaurants / shops / shopping mall accessibility: • lebuhraya damansara-puchong (ldp highway) • sprint highway / nkve highway • penchala link / persiaran surian for further inquiries & viewing arrangements, kindly call, sms or whatsapp ray show contact number / show contact number (iqi realty sdn. bhd.) i am glad to assist you with any property inquiries matters p.s.: owners are welcome to list with me if you have any property for sale / rent continue reading property highlights new! bedroom 4 bathroom 3 property size 1421 sq.ft. nearby railway station mrt station mutiara damansara (mrt sungai buloh-kajang line) nearby school sekolah menengah kebangsaan bandar utama damansara (4) nearby mall ipc shopping centre see more details",False,False,,False,True,False,False,False,False,4,True,1,[1421.0],[860000.0],750810.0328933137,109189.96710668632,1
102873781,1000000,1567.0,638.1620931716656,Service Residence,The Capers,YTL Land & Development,Kuala Lumpur,Kuala Lumpur,4.0,5.0,3.0,,40.0,,VALID,PREMIUM_PROPERTY_CONTEXT_REVIEWED_AND_RETAINED,RETAIN,PREMIUM_REVIEW: price>RM850k; top5=True; top1=False; size=1567; ppsf=638.16; premium_text_features=1; known_location_or_building=True. | OPTIONAL_MISSING_COUNT=3; retained with existing fold-safe handling unless another independent rule applies.,"klcc view i 3 parking i end unit i capers condo sentul . selling price rm1.0 mil . freehold, non bumi size 1567 sf 3+1 beds, 5 baths 3 car park unblock facing klcc, kl tower, merdeka 118 overlooking titiwangsa lake maintenance fee rm500+ . walking distance to 2 lrt station walking distance to bank, shop, eateries, international school linked bridge to commercial centres, d6 & d7 . shafiq chua ren 41874 wasap.my/6 show contact number /capersklccview1.0mil property highlights new! bedroom 4 bathroom 5 property size 1567 sq.ft. nearby railway station lrt station sentul (sri petaling and ampang line) nearby school sjk (c) sentul see more details",False,False,,False,True,True,False,False,False,1,True,3,[1567.0],[],652032.3326496716,347967.6673503284,4
102841105,180000,854.0,210.7728337236534,Apartment,Sri Ros Apartment,TLS Group,Kajang,Selangor,3.0,2.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=4; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","termurah i kondisi rumah cantik i sri ros apartment block c @ sepakat indah 2, kajang. . selling price rm 180,000 . - medium cost - freehold - size : 854 sqft - 3 bedrooms & 2 bathrooms - level 3 / walk up - 1 parking berpetak - strata title ada - 24 hrs security . rumah dilengkapi dengan: * fully tiles - hall, kitchen & master bedroom * kitchen cabinet * 2 unit aircond (hall & master bedroom) * 2 unit water heater * 1 unit cooker hood and hob * fully grill * awning . facilities : - playground - mini market - badminton court - gated guarded . amenities : - mydin, giant - mrt station - shoplots - petrol stations - hospital - universities . accessibility : - cheras - kajang highway - silk highway - plus highway - lekas highway . shafiq chua ren41874 wasap.my/6 show contact number /srirosaptkajang180k continue reading",False,False,,False,False,False,False,False,False,2,True,4,[854.0],[180000.0],223540.48161341975,43540.481613419746,5
102989220,145000,500.0,290.0,Flat,Perling Apartment,Unknown,Johor Bahru,Johor,2.0,1.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.",camar flat - taman perling level 3 500 sqft 2 rooms 1toilet non-bumi lot freehold fully renovated -fully tiles -table top -downlight -toilet tiles selling price rm 145k li jun show contact number (ren 36926) https://api.whatsapp.com/send?phone=6 show contact number ceiloz realty sdn bhd e(1)1981 liau huoi chin (e2490),False,False,,False,False,False,False,False,False,1,True,5,[500.0],[145000.0],114126.13300767272,30873.866992327283,3
102097200,160000,650.0,246.15384615384616,Apartment,Seri Mutiara (Putra Heights),S P Setia Bhd,Putra Heights,Selangor,3.0,2.0,1.0,2007.0,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=2; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.",pangsapuri seri mutiara putra heights -apt kos rendah -freehold -ada geran strata -blok c*** -tingkat 10*** -650 kp -3 bilik/2 bilik air -apt dlm keadaan baik -bank nilai rm180k*** -harga rm160k*** -pinjaman 100% utk pembeli rmh pertama** -deposit rm3k sahaja*** -zul show contact number continue reading property highlights new! bedroom 3 bathroom 2 property size 650 sq.ft. nearby railway station lrt station putra heights (sri petaling line & kelana jaya line) nearby school sekolah kebangsaan alam megah 3 see more details,False,False,,False,False,False,False,False,False,0,True,2,[650.0],"[160000.0, 180000.0]",151410.43091216128,8589.569087838725,5
100692333,150000,700.0,214.28571428571428,Flat,Taman Sri Bayan,Unknown,Durian Tunggal,Melaka,3.0,1.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=6; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","shop apartment for sale taman sri bayan , gangsa durian tunggal melaka 2nd floor 700 sqft freehold , non bumi lot 3 bedrooms 1 bathrooms rm 150,000 show contact number fiona woon show contact number wasap.my/6 show contact number *provide loan service & lawyer panel. *property wanted (shop/house/land/factory) for sale/rent ,owner are welcome call in. *provide check the market value of property. *got ready buyer & tenant database in melaka . 产业出售，出租，买卖，欢迎联系 show contact number ！(fiona） fiona woon -ren 05466 meridin properties sdn bhd continue reading",False,False,,False,False,False,False,False,False,0,True,6,[700.0],[150000.0],116002.36840302443,33997.63159697557,5
102272734,310000,1288.0,240.6832298136646,Apartment,Gardenia Court (Kuching),Unknown,Kuching,Sarawak,3.0,2.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","gardenia court !!! 🚀🚀🚀100% loan for entitled customer🚀🚀🚀 call/whatapps mr. tan @ show contact number 🚀🚀🚀free check loan entitlement!!!🚀🚀🚀 3room 2bathroom - 2nd floor - 1,288 square feet price: rm310,000 - monthly rm1,583 (100% loan 35 tahun) - loan will be arranged - epf withdrawal can be arranged document to ready: - ic - latest 3 month salary slip - latest 3 month bank statement - latest epf statement please call/whatapps show contact number continue reading",False,False,,False,False,False,False,False,False,0,True,5,[],[310000.0],362121.5044592156,52121.50445921562,5
100184788,168000,660.0,254.54545454545453,Apartment,Yoshi Square Commercial Centre,Unknown,Kuching,Sarawak,2.0,1.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","100% loan, yoshi square pending, soho apartment call/whatapps mr. tan @ show contact number free check loan kelayakan !!! price: rm168,000 - monthly rm810 (100% loan 35 year) - level 4 - loan will be arranged - epf withdrawal can be arranged document to ready: - ic - latest 3 month salary slip - latest 3 month bank statement - latest epf statement please call/whatapps show contact number continue reading",False,False,,False,False,False,False,False,False,0,True,5,[],[168000.0],172992.69360309464,4992.693603094638,1
103796402,150000,550.0,272.72727272727275,Flat,Medan Angsana (Farlim 2),Unknown,Ayer Itam,Penang,2.0,2.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","2c medan angsana , ayer itam walking distance to food court / bus stand / clinic 2-rooms flats with lift 550sf renovated with airconds / furnished free parking for sale: rm150,000/- ** interested for viewing kindly contact: ms ying show contact number **23**2126**//2573// ying continue reading",False,False,,False,False,False,False,False,False,0,True,5,[550.0],[150000.0],163988.43670636436,13988.436706364359,1
103796444,245000,914.0,268.0525164113786,Apartment,Kesidang Apartment,Unknown,Melaka City,Melaka,3.0,2.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","ground floor apartment for sale pangsapuri kesidang, kampung lapan melaka rm245,000 nego -freehold -non bumi -914.93sqft -3 bedrooms & 2 bathrooms -good condition -melaka hot area owners/investors you are please welcome to contact/wasap me at show contact number - jenny tai to sell/rent your property fast here, many thanks! you may also call/wasap me for others property sale/rent,thanks~ call show contact number wasap.my/+6 show contact number jenny tai ren 47532 the roof realty sdn bhd continue reading",False,False,,False,False,False,False,False,False,0,True,5,[914.93],[245000.0],193158.27964952495,51841.72035047505,2
103685134,458000,1018.0,449.901768172888,Condominium,The Holmes,Aset Kayamas,Kuala Lumpur,Kuala Lumpur,3.0,2.0,2.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=4; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.",amenities - near hukm - banking amenities at bandar sri permaisuri - near taman midah - high rental yield area property highlights new! bedroom 3 bathroom 2 property size 1018 sq.ft. nearby school smk bandar tun razak see more details,False,False,,False,False,False,False,False,False,0,True,4,[1018.0],[],460094.9229677805,2094.922967780498,4
103705936,480000,1399.0,343.10221586847746,Condominium,Sri Alam,Unknown,Shah Alam,Selangor,3.0,2.0,1.0,2004.0,8.0,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=3; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","utk dijual~~ sri alam condo seksyen 13 shah alam lppsa / 100% loan / full loan / kwsp 3 bedrooms 2 bathrooms leasehold (non-bumi lot) size: 1399 sq. ft 4th floor (with lift) selling price: rm 480, 000 (only) facilities & amenities: 24-hour security car park playground accessibility: * easy access mrr2 / akleh / duke / plus / nkve / npe * suke * etc agent: contact: show contact number iqi realty e (1) 1584 for more details & photos, please contact show contact number whatsapp me at https://wa.me/6 show contact number serious inquiries only, please. continue reading property highlights new! bedroom 3 bathroom 2 property size 1399 sq.ft. nearby school sekolah rendah kebangsaan seksyen 13 see more details",False,False,,False,False,False,False,False,False,0,True,3,[1399.0],[],418326.5617186264,61673.43828137359,4
101536156,295000,715.0,412.5874125874126,Apartment,The Senai Garden,KCC Development (M) Sdn Bhd,Senai,Johor,2.0,1.0,1.0,,,392.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=3; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","☘️🔥 𝐓𝐡𝐞 𝐒𝐞𝐧𝐚𝐢 𝐆𝐚𝐫𝐝𝐞𝐧 𝐟𝐨𝐫 𝐬𝐚𝐥𝐞🔥🏡𝐑𝐌𝟐𝟗𝟓𝐤 全场最低单位❗️ 📍jln impian senai utama tmn impian senai 81400 skudai ▪️serviced apartment (block b) ▪️5th floor (middle floor) ▪️1 bedroom + 1 bathroom ▪️715 sqft ▪️balcony facing south west ▪️freehold non bumi ▪️maintenance rm258 ▪️1 car park ▪️partial furnished (water heater,wardrobe,table,fan) 💰 𝐒𝐞𝐥𝐥𝐢𝐧𝐠 𝐏𝐫𝐢𝐜𝐞 : 𝐑𝐌𝟐𝟗𝟓𝐤❗️ ️ li jun show contact number (ren 36926) https://api.whatsapp.com/send?phone=6 show contact number ceiloz realty sdn bhd e(1)1981 liau huoi chin (e2490) continue reading",False,False,,False,False,False,False,False,False,1,True,3,[715.0],[],297679.691587716,2679.691587715992,3
103796353,195000,600.0,325.0,Apartment,Taman Pasir Putih Fasa 3B Apartment,Unknown,Penampang,Sabah,3.0,2.0,1.0,,4.0,352.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=3; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","**rumah untuk dijual ***** ● taman pasir putih putatan ● tingkat 1 ● 3 bilik ● 1 tandas ● 1 bilik mandi ● berdekatan pekan putatan, sekolah, survey dan etc ● harga jual : 195k ● siapa cepat, dia dapat berminat sila pm show contact number (jayne).",False,False,,False,False,False,False,False,False,0,True,3,[],[],202780.40017717812,7780.400177178119,2
103796349,450000,1068.0,421.34831460674155,Condominium,The Raffles Suites,BMAH Properties,Johor Bahru,Johor,3.0,2.0,2.0,2016.0,30.0,311.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"Passed critical, physical-domain, contradiction, repeat, and parsing checks.",🏠property : the raffles suite corner condominium | 角头公寓 📍location | 地点 : sutera utama / taman sri yaacob / bandar uda utama 🛌type : 3 bedroom 2 bathroom | 3 房 2 厕 📗tenure : freehold | 永久地契 📖land title : international lot | 国际单位 📐land size : 1068 sqft | 土地面积 🧭facing : city view | 向城市景观 👮🏻‍♀️g&g : yes | 有保安 ( rm 380 ) 💰price : rm 450 k only | 售价 🏦bank value : rm 520 k | 银行估价 🪑furnished : fully furnished / 全家私 👩🏻‍🔧renovation| 装修 : fully renovated | 全装修 no-cobroke listing gplex_belief_group 🙋🏻‍♂️shin ☎️ show contact number 📞wa.me/6 show contact number,False,False,,False,False,False,False,False,False,3,True,0,[1068.0],"[450000.0, 520000.0]",473904.6020859301,23904.60208593012,5
103127725,135000,580.0,232.75862068965517,Apartment,Flat Taman Alam Megah,Unknown,Shah Alam,Selangor,2.0,1.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=6; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.",flet alam megah taman alam megah seksyen 28 shah alam -flet kos rendah -freehold -ada geran strata -tingkat 3*** -blok 7*** -580 kp -2 bilik/1 bilik air -rmh dlm keadaan baik. -bank nilai rm160k*** -harga rm135k*** -pinjaman 100% utk pembeli rmh pertama*** -deposit rm3k sahaja*** -zul show contact number continue reading property highlights new! bedroom 2 bathroom 1 property size 580 sq.ft. nearby school sekolah kebangsaan alam megah 3 see more details,False,False,,False,False,False,False,False,False,0,True,6,[580.0],"[135000.0, 160000.0]",173967.79029682462,38967.79029682462,1
103025400,185000,580.0,318.9655172413793,Apartment,Flat Taman Alam Megah,Unknown,Shah Alam,Selangor,2.0,1.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=6; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.",flet alam megah taman alam megah seksyen 28 shah alam -flet kos rendah -freehold -ada geran strata -ground floor*** -blok 39*** -580 kp -2 bilik/1 bilik air -rmh dlm keadaan baik. dah renovate - lantai marmar -bank nilai rm190k*** -harga rm185k*** -pinjaman 100% utk pembeli rmh pertama*** -deposit rm3k sahaja*** -zul show contact number continue reading property highlights new! bedroom 2 bathroom 1 property size 580 sq.ft. nearby school sekolah kebangsaan alam megah 3 see more details,False,False,,False,False,False,False,False,False,0,True,6,[580.0],"[185000.0, 190000.0]",149274.64031728223,35725.35968271777,3
102198088,320000,835.0,383.23353293413174,Apartment,Seri Atria,Worldwide Holdings,Shah Alam,Selangor,3.0,2.0,1.0,,15.0,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=4; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","pangsapuri seri atria subang bestari shah alam ~~~~~~~looking for serious buyer~~~~~~~ ========================================= selling price: rm 320, 000 (negotiable) ========================================= untuk dijual~ agent: ( show contact number ) pangsapuri seri atria subang bestari shah alam 3 bedrooms @ 2 bathroom leasehold @ bumi lot built-up size: 835 sq. ft level: lower floor (with lift) asking price: rm 320, 000 (negotiable) facilities & amenities * 24 hour security * car park * playground accessibility * easy access mrr2 / akleh / duke / plus / nkve / npe * suke * etc iqi realty e (1) 1584 kindly contact neal, show contact number for more details & photos kindly contact neal, show contact number for more details & photos kindly contact neal, show contact number for more details & photos whatsapp me at https://wa.me/6 show contact number continue reading property highlights new! bedroom 3 bathroom 2 property size 835 sq.ft. nearby school sekolah kebangsaan subang bestari 2 see more details",False,False,,False,False,False,False,False,False,0,True,4,[835.0],[],271511.80870861554,48488.19129138446,3
101325789,138000,624.0,221.15384615384616,Apartment,Taman Desa Ilmu,Unknown,Kota Samarahan,Sarawak,2.0,1.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","desa ilmu soho, tingkat 3 🚀🚀🚀100% full loan untuk customer yang layak🚀🚀🚀 call/whatapps mr. tan @ show contact number 2room 1bathroom - tingkat 3 - 624 square feet 🚀🚀🚀free check loan kelayakan !!!🚀🚀🚀 price: rm138,000 - bulanan rm650 (90% loan, rm13,800 deposit) - loan akan diaturkan - epf boleh dikeluarkan document to ready: - ic - latest 3 month salary slip - latest 3 month bank statement - latest epf statement please call/whatapps show contact number continue reading",False,False,,False,False,False,False,False,False,0,True,5,[],[138000.0],131044.55600384883,6955.443996151167,2
103643157,178000,750.0,237.33333333333334,Apartment,Vista Ilmu,Unknown,Kuching,Sarawak,3.0,2.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","vista ilmu apartment call/whatapps mr. tan @ show contact number free check loan kelayakan !!! price: rm178,000 - monthly rm871 (100% loan 35 year) - loan will be arranged - epf withdrawal can be arranged document to ready: - ic - latest 3 month salary slip - latest 3 month bank statement - latest epf statement please call/whatapps show contact number continue reading",False,False,,False,False,False,False,False,False,0,True,5,[],[178000.0],249834.3408238298,71834.34082382981,2
103796395,185000,720.0,256.94444444444446,Apartment,Aman Putra Apartment,Unknown,Kuala Lumpur,Kuala Lumpur,3.0,2.0,1.0,,9.0,900.0,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=3; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.",aman putra jinjang utara kepong * full loan * * zero down payment ** * 1k for booking fees only * * below market price * 720sf 3bedroom 2bathroom basic unit bumi selling price rm185k kindly pls contact may show contact number   for more information or viewing welcome owner to list sales/rent property highlights new! bedroom 3 bathroom 2 property size 720 sq.ft. nearby school sjk(c) jinjang utara see more details,False,False,,False,False,False,False,False,False,0,True,3,[720.0],[185000.0],183474.8227122087,1525.1772877913027,2
102808479,298000,750.0,397.3333333333333,Condominium,E Garden,VST Group,Tanjong Tokong,Penang,3.0,2.0,1.0,,,,VALID,NO_INVALIDITY_OR_REVIEW_FLAG,RETAIN,"OPTIONAL_MISSING_COUNT=4; retained with existing fold-safe handling unless another independent rule applies. | Passed critical, physical-domain, contradiction, repeat, and parsing checks.","e-garden tanjung tokong, pulau pinang detail: -freehold -3bed/2bath -750sqft -level 13 (nice view) -1 allocated parking -fully grilled -gated & guarded area -mini gym + community hall (level 5) -area secure by cctv -maintanence :rm110/m amenities : -smk tanjong bungah-8 min -lotus tanjung pinang- 8min -penang botanic garden (waterfall). 10 min -atm- 2 min -petrol pump -hospital besar pulau pinang- 13min -gurney mall -8min asking price: rm 298,000 hubungi saya untuk sebarang pertanyaan dan juga info lanjut. call/whatsapp show contact number farehah baharudin legacy real property sdn bhd buy | sell | rent | commercial | undercon | land | refinance continue reading",False,False,,False,False,False,False,False,False,0,True,4,[750.0],[298000.0],272930.97605226527,25069.023947734735,2
